User,Location,Age
10315,"Mendham, New Jersey, USA",0
4002,"La Jolla, California, USA",44
6034,"Pewaukee, Wisconsin, USA",49
1707,"Corrales, New Mexico, USA",0
1079,"Berchtesgaden, Bayern, Germany",22
5939,"Des Moines, ,",0
8369,"Columbus, Nebraska, USA",56
1757,"Anaheim, California, USA",46
8610,"Tigard, Oregon, USA",0
4484,"Boise, Idaho, USA",58
5954,"Arlington Heights, Illinois, USA",46
196,"Paris, N/A, France",42
418,"Sherman Oaks, California, USA",0
9193,"Copenhagen, Sjlland, Denmark",20
6400,"Albuquerque, New Mexico, USA",0
5178,"Las Vegas, Nevada, USA",42
10861,"Scottsdale, Arizona, USA",30
5029,"Lavista, Nebraska, USA",44
7411,"Jacksonville, Florida, USA",37
8474,"Parker, Colorado, USA",34
6396,"Washington, DC, USA",0
7799,"Ottawa, Ontario, Canada",39
1393,"Columbus, Ohio, USA",30
6439,"Tarzana, California, USA",0
8396,"Port Orca, Washington, USA",36
6136,"Berlin, Berlin, Germany",26
9729,"Mnchen, Bayern, Germany",0
1625,"York, England, United Kingdom",29
9003,"Atlanta, Georgia, USA",27
1370,"Paris, Paris, France",21
6854,"Eugene, Oregon, USA",23
11934,"Toronto, Ontario, Canada",0
12635,"Toronto, Ontario, Canada",0
12553,"Wesseling, Nordrhein-Westfalen, Germany",34
9234,"Stockport, Cheshire, United Kingdom",41
10644,"Dresden, Sachsen, Germany",30
2347,"Vancouver, British Columbia, Canada",0
11476,"Brest, Bretagne, France",27
5856,"Rhododendron, Oregon, USA",0
5094,"Kirkwood, Missouri, USA",52
4482,"Temecula, California, USA",14
6007,"Sydney, New South Wales, Australia",35
4208,"Seattle, Washington, USA",33
11656,"Trabuco Canyon, California, USA",42
1426,"Huntsville, Alabama, USA",34
5268,"Florissant, Missouri, USA",58
7944,"Fredericton, New Brunswick, Canada",0
10535,"Melbourne, Victoria, Australia",26
9352,"Ottawa, Ontario, Canada",21
2131,"Oakland, ,",25
3901,"Norfolk, Virginia, USA",0
8883,"Napa, California, USA",54
5228,"N/A, N/A, USA",0
3658,"Vienna, Vienna, Austria",30
11127,"Whiteabbey, Northern Ireland, United Kingdom",34
2029,"Isle of Palms, South Carolina, USA",40
4769,"Gulfport, Mississippi, USA",36
8998,"Eugene, Oregon, USA",0
4205,"Rochester, Washington, USA",45
11946,"Cohasset, Massachusetts, USA",18
9235,"Raleigh, North Carolina, USA",0
7654,"Louisville, Kentucky, USA",32
6963,"The Woodlands, Texas, USA",0
5926,"Brenham, Texas, USA",0
4752,"Edmonton, Alberta, Canada",21
177,"Houston, ,",38
63,"Chicago Heights, Illinois, USA",31
3102,"Bend, Oregon, USA",0
4343,"Hebron, Connecticut, USA",45
5600,"Jersey City, New Jersey, USA",0
8437,"Charlotte, North Carolina, USA",36
2880,"Edmonton, Alberta, Canada",34
243,"Akron, Ohio, USA",32
7730,"Nanuet, New York, USA",27
164,"Durham, North Carolina, USA",27
301,"Portland, Oregon, USA",39
7743,"Bremerton, Washington, USA",57
10259,"Arlington, Virginia, USA",0
10083,"Chicago, Illinois, USA",0
7853,"Evergreen Park, Illinois, USA",61
11616,"Edmonton, Alberta, Canada",24
2928,"San Diego, ,",0
7436,"Montreal, Quebec, Canada",23
10558,"Arlington, Virginia, USA",35
936,"Longview, Washington, USA",34
1493,"Ray, Michigan USA, ,",45
3542,"Davis, California, USA",0
11308,"Fargo, North Dakota, USA",45
12419,"Lake Mary, Florida, USA",39
6318,"Medfield, Massachusetts, USA",22
6039,"Trussville, Alabama, USA",35
5453,"Slippery Rock, Pennsylvania, USA",22
11437,"Highlandville, Missouri, USA",0
12067,"Stafford, Virginia, USA",34
11017,"Seattle, Washington, USA",29
10737,"Walnut Creek, California, USA",0
2097,"Townsville, Queensland, Australia",33
748,"Palmerston North, Manawatu, New Zealand",26
9576,"Cologne, Nordrhein-Westfalen, Germany",24
6222,"Pocomoke City, Maryland, USA",10
11718,"Burlingame, California, USA",26
12240,"Toronto, Ontario, Canada",0
654,"Sydney, New South Wales, Australia",29
5239,"Edmond, Oklahoma, USA",0
831,"Mobile, Alabama, USA",47
6003,"Ray City, Georgia, USA",28
25,"Hamburg, Hamburg, Germany",37
8386,"Beaverton, Oregon, USA",0
1779,"Calgary, Alberta, Canada",29
3300,"Buford, Georgia, USA",23
380,"Livermore, Maine, USA",37
2000,"Long Lake, Minnesota, USA",48
2819,"Clarinda, Iowa, USA",41
7261,"Fpo, Ap, Okinawa, Japan",0
7740,"Phoenix, Arizona, USA",37
7334,"Elkins Park, ,",24
7353,"Mississauga, Ontario, Canada",17
3490,"Ward, Colorado, USA",26
2339,"Jackson, Michigan, USA",0
7367,"Chilliwack, ,",0
4786,"Manakin Sabot, Virginia, USA",0
9789,"Vancouver, ,",0
6172,"Wichita, Kansas, USA",0
121,"Oro Valley, Arizona, USA",0
4631,"Victoria, Texas, USA",0
6124,"Dulwich Hill, New South Wales, Australia",36
813,"Mcqueeney, Texas, USA",32
8468,"New Orleans, Louisiana, USA",38
3782,"Jonesboro, Georgia, USA",0
3803,"Parkville, ,",50
10414,"Salt Lake City, Utah, USA",55
7393,"Kyiv, Kyiv, Ukraine",0
1672,"Glasgow, Scotland, United Kingdom",38
3371,"Calgary, Alberta, Canada",0
10529,"Edinburgh, Scotland, United Kingdom",39
8839,"Mansfield, Texas, USA",57
7096,"Austin, ,",0
2776,"Belvidere, Illinois, USA",0
11646,"Lynchburg, Virginia, USA",29
1645,"Zaberfeld, Baden-Wuerttemberg, Germany",25
3610,"Los Angeles, California, USA",27
10447,"Perkasie, Pennsylvania, USA",0
10332,"Berkeley, California, USA",0
3721,"Copenhagen, N/A, Denmark",28
1351,"Saginaw, Michigan, USA",28
3039,"Edmonton, Alberta, Canada",38
1984,"Castelldefels, Barcelona, Spain",15
9724,"Oakley, California, USA",56
3312,"Fairbanks, Alaska, USA",49
4669,"Modesto, California, USA",55
4165,"Philadelphia, Pennsylvania, USA",34
1604,"Paris, Ile de France, France",25
11220,"Magdeburg, Sachsen-Anhalt, Germany",24
10122,"Manila, None, Philippines",18
8996,"Twin Falls, Idaho, Idaho, USA",82
3924,"Hendersonville, North Carolina, USA",0
9333,"Roberts, Montana, USA",32
5630,"Woodruff, South Carolina, USA",30
2623,"Fair Haven, Michigan, USA",56
1987,"Molalla, ,",45
8659,"Cebu City, Cebu, Philippines",0
9655,"Kingsport, Tennessee, USA",0
12294,"Missouri City, Texas, USA",0
457,"Gouda, Zuid-Holland, Netherlands",31
9734,"Foster City, California, USA",41
769,"Winthrop, Western Australia, Australia",46
3791,"Blue Springs, Missouri, USA",0
7199,"Oakland, California, USA",0
11250,"Douglasville, Georgia, USA",0
8134,"Mission, Texas, USA",24
12424,"Truckee, California, USA",43
8978,"San Diego, California, USA",27
471,"Cary, North Carolina, USA",0
12613,"Lancaster, California, USA",0
3747,"Houston, Texas, USA",0
6865,"Meridian, Texas, USA",0
1183,"Austin, Texas, USA",2
11803,"Baytown, Texas, USA",0
635,"Carrollton, Texas, USA",51
974,"Bilbao, Vizcaya, Spain",21
10784,"Hillsboro, Oregon, USA",29
6546,"Roswell, Georgia, USA",25
10964,"Bremen, Bremen, Germany",25
5183,"Madison, Wisconsin, USA",44
2881,"Thompson, Manitoba, Canada",0
2825,"Miami, Florida, USA",25
7494,"Deforest, Wisconsin, USA",32
3117,"Monmouth Junction, New Jersey, USA",0
12397,"Divide, Colorado, USA",0
1709,"St Catharines, Ontario, Canada",25
9513,"London, N/A, United Kingdom",0
7389,"Tutzing, Bayern, Germany",41
10777,"Penticton, British Columbia, Canada",0
8137,"Goteborg, N/A, Sweden",31
381,"Albany, Georgia, USA",31
7159,"Chesapeake, Virginia, USA",31
1583,"Minneapolis, Minnesota, USA",23
4660,"Fairview, Oregon, USA",32
10021,"Perugia, ,",0
4603,"Fergus, Ontario, Canada",29
6021,"Zaragoza, Spain, Spain",27
5823,"Tacoma, Washington, USA",55
11943,"Saskatoon, Saskatchewan, Canada",0
6347,"Dallas, ,",0
12575,"Wilmington, North Carolina, USA",25
11554,"Santa Rosa, California, USA",0
7075,"Montgomery, Alabama, USA",27
4481,"Ottawa, Ontario, Canada",23
3001,"Hooksett, New Hampshire, USA",39
5994,"Toledo, Ohio, USA",42
9969,"Toronto, Ontario, Canada",49
9981,"Chicago, Illinois, USA",37
9464,"Boulder Junction, Wisconsin, USA",54
11647,"Missoula, Montana, USA",35
10989,"Concord, California, USA",48
7842,"Hamburg, Hamburg, Germany",38
3763,"Chicago, Illinois, USA",25
3169,"Herrenberg, Baden-Wuerttemberg, Germany",37
8533,"Carp, Ontario, Canada",0
1017,"Stratford, Connecticut, USA",0
11759,"Plasencia, Cceres, Spain",36
12073,"Columbus, Ohio, USA",24
11634,"Des Moines, Iowa, USA",55
3260,"Ewa Beach, Hawaii, USA",0
8392,"Halifax, Nova Scotia, Canada",42
3842,"Manchester, England, United Kingdom",0
8865,"Schaffhausen, Schaffhausen, Switzerland",32
384,"Basel, Basel-Stadt, Switzerland",50
5067,"Tigard, Oregon, USA",70
9254,"Terrassa, Bcn, Spain",39
12005,"Las Vegas, Nevada, USA",27
8170,"Bielefeld, Nordrhein-Westfalen, Germany",47
12639,"Wichita, Kansas, USA",0
7695,"Regensdorf, N/A, Switzerland",31
8022,"San Antonio, Texas, USA",0
6228,"Carrollton, Texas, USA",24
6549,"Matosinhos, Porto, Portugal",19
10235,"Charlottesville, Virginia, USA",0
5609,"Oude Bildtzijl, N/A, Netherlands",0
7496,"Hampton, Virginia, USA",0
12061,"Plano, Texas, USA",24
4683,"Pinto, Madrid, Spain",25
3176,"Davison, Michigan, USA",0
4415,"Saint Joseph, Missouri, USA",29
1151,"San Bernardino, California, USA",27
7471,"Mobile, Alabama, USA",0
8201,"Bethpage, New York, USA",43
12068,"Baldwin, New York, USA",36
2498,"Bangor, Maine, USA",47
6411,"Thibodaux, Louisiana, USA",12
12173,"Havertown, Pennsylvania, USA",21
11924,"Austin, Texas, USA",0
10306,"Gardner, Kansas, USA",52
704,"Fpo, Ap, USA",32
9552,"Kln, Nordrhein-Westfalen, Germany",0
6884,"Gateshead, England, United Kingdom",0
7363,"Edmonton, Alberta, Canada",22
9392,"Chicago, Illinois, USA",35
2503,"Seal Beach, California, USA",28
9635,"Clarksdale, Mississippi, USA",56
10557,"Vancouver, British Columbia, Canada",41
2554,"Grosse Pointe, Michigan,",0
8641,"Santander, Cantabria, Spain",28
4492,"Maryville, Tennessee, USA",25
9929,"Coatesville, Pennsylvania, USA",34
9614,"Walled Lake, Michigan, USA",15
7090,"Matosinhos, Porto, Portugal",25
5086,"Los Angeles, ,",37
10913,"Wien, Wien, Austria",41
4487,"Sheboygan, Wisconsin, USA",0
5622,"Sacramento, California, USA",35
5887,"Philadelphia, Pennsylvania, USA",29
7230,"Greenfield Park, Quebec, Canada",53
5227,"Riverside, Connecticut, USA",0
6449,"Tucson, Arizona, USA",23
1484,"San Angelo, Texas, USA",17
4964,"Glen Allen, Virginia, USA",48
298,"Huntington, West Virginia, USA",29
4736,"Mountain View, California, USA",0
8571,"Janesville, Wisconsin, USA",52
12174,"Sf, California, USA",0
5017,"Pierrefonds, Quebec, Canada",0
10522,"Saco, Maine, USA",26
5558,"Savannah, Georgia, USA",33
7440,"Las Vegas, Nevada, USA",0
6315,"Lisle, New York, USA",17
11113,"Florence, Oregon, USA",44
115,"Midwest City, Oklahoma, USA",20
684,"Grawn, Michigan, USA",0
7677,"Halifax, Nova Scotia, Canada",0
11817,"Colonia, New Jersey, USA",0
10436,"Frankfurt Am Main, Hessen, Germany",47
2448,"Brisbane, California, USA",0
11208,"Calabasas, California, USA",0
5997,"Sydney, New South Wales, Australia",32
9494,"Tecumseh, Michigan, USA",32
1809,"San Diego, ,",0
11206,"Lisbon, N/A, Portugal",36
3602,"Wien, Wien, Austria",23
3727,"Warwickshire, England, United Kingdom",37
122,"Melbourne, Victoria, Australia",0
9889,"Harrison, Tennessee, USA",59
1338,"Innsbruck, Tirol, Austria",24
7551,"Los Angeles, California, USA",34
11340,"Halle, Sachsen-Anhalt, Germany",30
12307,"Westminster, Maryland, USA",28
3246,"Austin, Texas, USA",26
4126,"Santa Cruz, California, USA",26
6385,"Torino, Piemonte,",31
9089,"Dallas, Texas, USA",0
10466,"Catonsville, Maryland, USA",24
8662,"Edenton, North Carolina, USA",51
5010,"Miami, Fl 33157, Florida, USA",61
4943,"Marietta, Georgia, USA",41
673,"Fredericton, New Brunswick, Canada",27
9249,"Austin, Texas, USA",29
5342,"Espoo, Uusimaa, Finland",17
803,"Tucson, Arizona, USA",0
7527,"Washington, DC, USA",0
8467,"Arlington, ,",0
8156,"Barcelona, Catalunya, Spain",47
7839,"Jackson, Mississippi, USA",45
3513,"East Brunswick, Victoria, Australia",32
3935,"Tampa, Florida, USA",31
7336,"Portland, Oregon, USA",0
10105,"Sant Jaume D`Enveja, Tarragona, Spain",21
2494,"West Bend, Wisconsin, USA",36
606,"Lille, Nord, France",36
1877,"Poulsbo, Washington, USA",34
3768,"Oakdale, California, USA",37
12486,"Mendon, Massachusetts, USA",0
5168,"St. Catharines, Ontario, Canada",28
4233,"Co. Springs, Colorado, USA",0
5990,"Ottawa, Ontario, Canada",0
9,"Gnzburg, Bayern, Germany",0
6896,"Barcelona, Barcelona, Spain",50
10321,"Hyderabad, Andhra Pradesh, India",14
11230,"San Antonio, Texas, USA",0
4400,"Hirosaki, Aomori-Ken, Japan",39
4441,"Lake Mary, Florida, USA",65
4641,"St. Paul, Minnesota, USA",34
2765,"Victoria, British Columbia, Canada",44
12379,"Cromwell, Connecticut, USA",37
554,"Traverse City, Michigan, USA",34
1141,"Irving, Texas, USA",42
9689,"Barreiro, Barreiro, Portugal",24
11717,"Hemet, California, USA",28
11516,"St. Louis, ,",28
460,"El Puerto de Santa Maria, Cadiz, Spain",25
3356,"Boston, Massachusetts, USA",0
1644,"Lille, Nord, France",0
8544,"Milford, Massachusetts, USA",19
7456,"Springfield, Missouri, USA",26
2575,"Richmond, Virginia, USA",0
11157,"Niagara Falls, New York, USA",44
1957,"Atlantic Highlands, New Jersey, USA",29
4616,"Portela de Sacavem, Loures, Portugal",25
553,"Toronto, Ontario, Canada",33
6144,"Chicago, Illinois, USA",23
12258,"Avon Lake, Ohio, USA",0
4751,"Ionia, Michigan, USA",36
11887,"Fallbrook, California, USA",16
5546,"Eindhoven, Noord-Brabant, Netherlands",0
3428,"Tecumseh, Michigan, USA",35
10583,"Toronto, Ontario, Canada",18
7895,"Lisboa, N/A, Portugal",27
7307,"Ottawa, Ontario, Canada",37
564,"Quezon City, Manila, Philippines",17
2056,"Quincy, Massachusetts, USA",0
8483,"Guelph, Ontario, Canada",0
9421,"Penia Di Canazei, Trentino Alto Adige, Italy",29
8305,"Toronto, Ontario, Canada",0
644,"Medicine Hat, Alberta, Canada",37
12509,"Mytown, New Hampshire, USA",35
2436,"Ottawa, Ontario, Canada",0
1276,"Germantown, Maryland, USA",24
9246,"Whistler, British Columbia, Canada",25
308,"St. Louis, Missouri, USA",23
7959,"Valley, Alabama, USA",2
11453,"Glen Burnie, Maryland, USA",0
11177,"Oak Ridge, Tennessee, USA",0
7921,"Paris, Ile de France, France",25
526,"Brighton, Massachusetts, USA",0
3600,"Calgary, Alberta, Canada",33
6921,"Riverside, California, USA",23
7735,"La Mesa, California, USA",0
10054,"Albuquerque, New Mexico, USA",15
5196,"Oneida, Tennessee, USA",25
11623,"Oneida, Tennessee, USA",8
9812,"San Antonio, Texas, USA",40
9272,"Oakland, California, USA",45
2833,"Sunderland, Tyne & Wear, United Kingdom",60
11407,"Houston, Texas, USA",53
5863,"Brooklyn, New York, USA",25
546,"Vista, California, USA",0
10278,"Blacksburg, Virginia, USA",25
7727,"Georgia, Vermont, USA",0
8086,"Manchester, Vermont, USA",38
6437,"Plymouth, Vermont, USA",42
4372,"Howell, Michigan, USA",39
1384,"New York, New York, USA",0
3315,"Missoula, Montana, USA",39
331,"Morrisville, North Carolina, USA",33
8424,"Awendaw, South Carolina, USA",0
3026,"Springfield, Missouri, USA",35
3576,"Dayton, Ohio, USA",0
1155,"Kaneohe, Hawaii, USA",75
3749,"Sandy, Utah, USA",24
5584,"Christiansburg, Virginia, USA",41
4586,"White River Junction, Vermont, USA",28
5572,"San Diego, California, USA",0
3970,"Sevilla, Sevilla, Spain",0
5740,"Palmerston North, Manawatu, New Zealand",31
4935,"West Sacramento, California, USA",31
570,"Baltimore, Maryland, USA",56
8257,"La Crosse, Wisconsin, USA",37
3449,"Chicago Heights, Illinois, USA",41
9277,"Sterling, Virginia, USA",36
8737,"Buckley, Washington, USA",0
559,"Sebastopol, California, USA",0
285,"San Jose, California, USA",0
6797,"Dayton, Texas, USA",57
12,"Kitchener, Ontario, Canada",30
6625,"Middelbeers, Noord-Brabant, Netherlands",23
12222,"West Palm Beach, Florida, USA",41
12382,"Davenport, Iowa, USA",45
4900,"On the Whisper of a Breeze, N/A, Everywhere and Anywhere",30
10199,"Singapore, Singapore, Singapore",25
10718,"Lakewood, Colorado, USA",21
10310,"Olympia, Washington, USA",0
10695,"Barcelona, Catalunya, Spain",30
12460,"Cordova, Tennessee, USA",36
3613,"Hoover, Alabama, USA",47
6046,"San Antonio, Texas, USA",0
12563,"Northfield, Minnesota, USA",0
2718,"St. Charles, Illinois, USA",0
4153,"New York, New York, USA",0
3718,"Kent, Washington, USA",24
5417,"Camden, South Carolina, USA",0
5768,"Walla Walla, Washington, USA",62
11842,"Austin, Texas, USA",61
7256,"Seattle, Washington, USA",48
2200,"Roanoke, Virginia, USA",14
4177,"Chimacum, Washington, USA",59
5663,"El Cajon, California, USA",0
4251,"Fort Walton Beach, Florida, USA",36
8835,"White Oak, Texas, USA",35
4839,"Kenmore, Washington, USA",45
5991,"Lansdale, Pennsylvania, USA",50
7149,"Sun City West, Arizona, USA",31
12749,"Falls Church, Virginia, USA",0
5687,"Burnaby, British Columbia, Canada",0
2579,"Guelph, Ontario, Canada",24
7762,"Wexford, N/A, Ireland",0
11671,"London, England, United Kingdom",0
12124,"Milwaukie, Oregon, USA",0
8515,"Plant City, Florida, USA",35
1692,"Olympia, Washington, USA",0
12354,"Mountain View, California, USA",30
9916,"Chaumont, Champagne Ardennes, France",51
11604,"Claremont, California, USA",0
3767,"Oakland, California, USA",0
11282,"Hollister, ,",0
11405,"Middletown, Connecticut, USA",0
5193,"Tustin, California, USA",35
8729,"Franklin, Tennessee, USA",0
2882,"Lakewood, California, USA",45
10727,"Carrollton, Texas, USA",31
12269,"Schwetzingen, Baden-Wuerttemberg, Germany",44
3392,"Columbia, South Carolina, USA",22
6886,"San Diego, California, USA",39
7171,"Fairfax, Virginia, USA",34
11312,"Cave Creek, Arizona, USA",0
1441,"Reston, Virginia, USA",33
6753,"Northamptonshire, England, United Kingdom",33
2545,"Northamptonshire, England, United Kingdom",0
9323,"Alhambra, California, USA",0
8709,"Bowling Green, Virginia, USA",0
10517,"Saint Paul, Minnesota, USA",19
12497,"Kitchener, Ontario, Canada",0
11133,"Bedburg, Nordrhein-Westfalen, Germany",45
2426,"Tucson, Arizona, USA",0
2770,"Cedar Rapids, Iowa, USA",0
4987,"Houston, Texas, USA",0
11455,"Leeds, England, United Kingdom",33
11007,"Evanston, Illinois, USA",32
10460,"Javea, Alicante, Spain",27
1463,"St Paul, Minnesota, USA",55
1161,"Albuquerque, New Mexico, USA",32
4,"La Habra Heights, California, USA",26
11075,"Kendall Park, New Jersey, USA",41
8079,"Richmond, British Columbia, Canada",43
2982,"Tehachapi, California, USA",35
7907,"Longwood, Florida, USA",37
10928,"Sacramento, California, USA",0
11876,"Camp Hill, Pennsylvania, USA",0
6914,"Oakdale, Minnesota, USA",40
3735,"Santa Cruz, California, USA",0
977,"Hospitalet de Llobregat, Barcelona, Spain",22
6562,"Weingarten, Baden-Wrttemberg, Germany",0
10811,"Wien, Wien, Austria",24
4756,"Chesapeake, Virginia, USA",62
3464,"Richfield, Wisconsin, USA",53
6413,"Klang, Selangor, Malaysia",23
10188,"Pearland, Texas, USA",0
7579,"London, Ontario, Canada",49
2665,"Leesville, South Carolina, USA",57
4421,"Williamstown, Massachusetts, USA",46
5313,"Fort Lauderdale, Florida, USA",68
826,"Bartlesville, Oklahoma, USA",69
2577,"Lebanon, Tennessee, USA",49
9159,"Apo, Armed Forces Pacific, USA",43
3931,"Sandy, Utah, USA",18
840,"Ypsilanti, Michigan, USA",37
11508,"Kitchener, Ontario, Canada",0
10581,"Joplin, ,",47
10634,"Arlington, Texas, USA",0
7060,"Edmonton, Alberta, Canada",0
11051,"Harleysville, Pennsylvania, USA",58
316,"Fort Worth, Texas, USA",101
11728,"Oakville, Ontario, Canada",33
7567,"Calgary, ,",0
9571,"Owensboro, Kentucky, USA",43
3119,"Juneau, Alaska, USA",0
6904,"Chanute, Kansas, USA",42
5345,"Decatur, Georgia, USA",46
702,"Omaha, Nebraska, USA",52
5170,"Coventry, Connecticut, USA",0
2583,"Christchurch, Canterbury, New Zealand",0
3701,"Sunnyvale, California, USA",34
3317,"Millersburg, ,",0
2992,"Victoria, British Columbia, Canada",0
1985,"Westerville, Ohio, USA",0
10833,"Columbus, Ohio, USA",31
11252,"Chilliwack, British Columbia, Canada",60
3997,"Silver Spring, Maryland, USA",35
185,"Lewes, Delaware, USA",0
6292,"Rock Hill, South Carolina, USA",0
2879,"Dublin, Dublin, Ireland",29
1866,"Livermore, California, USA",57
2737,"Halifax, Nova Scotia, Canada",25
7493,"Littleton, Colorado, USA",0
9924,"Northwood, Middlesex, United Kingdom",0
3256,"Miami, Florida, USA",23
12413,"York Haven, Pennsylvania, USA",51
8704,"Security, Colorado, USA",40
